ingreso_laboral,consumo,OSIG,n_personas,ISR,IVA,Total aportacion,Estado
4495.8071,17393.344,Normativo,4679.0,276.55829,125.34686,401.90515,Guerrero
5126.3389,18526.248,Normativo,4289.0,0.0,150.42291,150.42291,Guerrero
10726.339,17454.227,Normativo,1872.0,0.0,602.47913,602.47913,Guerrero
402.40274,18816.92,Normativo,3431.0,7.8773785,126.58629,134.46367,Guerrero
12253.48,20189.264,Normativo,4032.0,0.0,430.29202,430.29202,Guerrero
5198.9492,7462.1006,Normativo,1335.0,327.27737,257.57428,584.85168,Guerrero
3618.3313,16650.854,Normativo,1223.0,216.55994,324.15836,540.71826,Guerrero
4942.0957,9960.8848,Normativo,1223.0,0.0,343.82681,343.82681,Guerrero
5719.8828,33771.125,bisexual,3058.0,390.8743,252.51968,643.39398,Guerrero
3563.2415,17332.059,Normativo,1651.0,212.79311,288.70151,501.49463,Guerrero
5821.5693,21035.441,Normativo,1651.0,403.28845,185.43277,588.72119,Guerrero
1676.6748,16601.305,bisexual,2701.0,83.797081,192.78226,276.57935,Guerrero
7743.3931,15721.834,gay,2701.0,637.90967,398.85007,1036.7598,Guerrero
10377.196,19800.406,Normativo,1801.0,1070.6058,542.05756,1612.6633,Guerrero
2184.9419,19889.313,Normativo,825.0,118.55038,1073.7383,1192.2887,Guerrero
8736.0684,21130.416,Normativo,1801.0,759.09802,468.47568,1227.5737,Guerrero
8224.6748,18431.014,otro,4989.0,696.66577,221.11328,917.77905,Guerrero
13015.279,29993.643,Normativo,2287.0,1702.5708,370.33408,2072.9048,Guerrero
11918.925,18358.582,gay,1247.0,1407.2014,991.09961,2398.301,Guerrero
9197.4248,14819.251,Normativo,1869.0,839.69324,288.50055,1128.1938,Guerrero
8423.6143,9613.4736,Normativo,935.0,720.95282,518.98926,1239.9421,Guerrero
8177.3862,16162.717,Normativo,4673.0,0.0,126.83527,126.83527,Guerrero
4134.9253,21681.922,Normativo,4673.0,251.88261,281.50836,533.39099,Guerrero
1625.2301,17194.699,Normativo,3738.0,80.279495,114.87754,195.15704,Guerrero
5201.1343,20349.68,Normativo,3588.0,327.54413,450.24173,777.78589,Guerrero
2273.3145,9295.2168,Normativo,3289.0,124.59296,132.99814,257.59109,Guerrero
2588.4507,15082.639,Normativo,3289.0,0.0,382.99442,382.99442,Guerrero
16472.744,21847.734,Normativo,1196.0,2641.6787,1179.4648,3821.1436,Guerrero
2112.2742,12526.998,Normativo,1938.0,113.58165,296.09384,409.67548,Guerrero
8678.9033,16344.494,Normativo,2115.0,752.11914,318.19415,1070.3132,Guerrero
3891.9045,19159.145,Normativo,4229.0,235.26579,177.88193,413.14771,Guerrero
745.48621,7564.5488,Normativo,2907.0,0.0,191.90646,191.90646,Guerrero
12300.604,18285.734,Normativo,1938.0,0.0,631.18158,631.18158,Guerrero
3849.6074,11097.512,Normativo,1501.0,232.37369,383.06039,615.43408,Guerrero
5503.021,23502.264,Normativo,3001.0,0.0,220.1153,220.1153,Guerrero
11654.282,25099.141,Normativo,2751.0,1349.4238,283.88437,1633.3082,Guerrero
7983.9409,12437.49,Normativo,1501.0,667.27637,429.31348,1096.5898,Guerrero
8338.0264,19549.449,Normativo,2941.0,710.50403,221.11453,931.61853,Guerrero
2471.2383,11679.64,Normativo,2406.0,138.12621,132.1028,270.229,Guerrero
13263.715,22803.809,Normativo,1604.0,1770.0503,351.7366,2121.7869,Guerrero
7217.042,8997.6738,Normativo,802.0,0.0,485.74512,485.74512,Guerrero
2766.4534,12637.107,Normativo,807.0,0.0,682.22266,682.22266,Guerrero
1365.9852,7844.5112,Normativo,807.0,0.0,423.49121,423.49121,Guerrero
5773.3706,11713.514,Normativo,1761.0,397.40424,129.83321,527.23743,Guerrero
12975.24,28597.184,Normativo,1614.0,0.0,362.19824,362.19824,Guerrero
3977.5066,10972.77,Normativo,2071.0,241.11894,220.45853,461.57745,Guerrero
1507.1193,6720.9658,Normativo,633.0,72.203545,362.83545,435.039,Guerrero
4684.187,16479.719,Normativo,2531.0,289.43896,197.70399,487.14294,Guerrero
4345.4165,10203.964,Normativo,633.0,266.27518,279.77002,546.04517,Guerrero
5146.5688,36687.953,bisexual,2162.0,321.05481,457.8157,778.87048,Guerrero
1409.0337,11959.46,Normativo,1321.0,65.496834,412.81308,478.30991,Guerrero
909.86804,16455.949,Normativo,2883.0,31.365849,143.51369,174.87953,Guerrero
1464.1498,5343.7471,Normativo,759.0,69.265457,288.48584,357.75128,Guerrero
3570.1807,8782.4873,T+,696.0,0.0,304.12311,304.12311,Guerrero
4100.1318,21527.49,Normativo,3796.0,249.50357,211.30469,460.80826,Guerrero
2293.0044,13661.454,Normativo,696.0,125.93928,275.50336,401.44263,Guerrero
1108.6293,13694.427,Normativo,2341.0,44.956364,127.14519,172.10155,Guerrero
4001.2939,13806.744,Normativo,2146.0,0.0,156.16142,156.16142,Guerrero
7580.5029,15579.016,Normativo,2341.0,618.02362,271.12927,889.15289,Guerrero
4780.604,7769.1475,Normativo,1756.0,296.03156,80.433258,376.46481,Guerrero
5397.2085,9329.1748,Normativo,1170.0,351.48138,230.18355,581.66492,Guerrero
5878.0,11897.271,Normativo,1170.0,410.17767,231.61584,641.79352,Guerrero
4207.0317,19357.182,gay,2341.0,256.81296,150.33473,407.14771,Guerrero
3259.2087,13444.334,Normativo,2682.0,192.00455,114.7286,306.73315,Guerrero
10915.209,18435.492,Normativo,1170.0,1188.0667,636.35034,1824.417,Guerrero
8298.3076,10812.744,Normativo,1170.0,705.65503,255.57504,961.2301,Guerrero
4775.5762,11099.168,bisexual,2146.0,295.68777,106.07224,401.76001,Guerrero
1481.5238,13008.897,Normativo,1609.0,70.453423,164.4225,234.87592,Guerrero
7990.8818,13484.773,Normativo,1170.0,668.12378,240.49698,908.62073,Guerrero
5182.1948,12808.31,Normativo,3511.0,325.23196,80.029999,405.26196,Guerrero
5285.5537,12843.811,Normativo,2341.0,337.85028,192.92761,530.77789,Guerrero
1655.9078,16462.438,Normativo,1609.0,82.377121,235.54828,317.92542,Guerrero
5929.2041,7962.5811,Normativo,585.0,416.42877,429.86523,846.29401,Guerrero
1483.9923,16211.37,Normativo,4291.0,70.622208,95.382118,166.00433,Guerrero
928.87018,8353.3613,Normativo,2320.0,32.665138,100.49081,133.15594,Guerrero
10936.589,19241.09,Normativo,3797.0,1192.7344,256.54291,1449.2773,Guerrero
4754.8047,14779.025,Normativo,2320.0,294.26752,309.1265,603.39404,Guerrero
12082.063,21260.436,Normativo,2531.0,1449.0931,387.75601,1836.8491,Guerrero
2634.2581,10454.366,Normativo,8859.0,149.27287,78.408691,227.68156,Guerrero
4597.0718,15303.001,Normativo,5800.0,283.48236,124.25185,407.73419,Guerrero
849.91016,8434.3223,Normativo,2320.0,27.266165,112.33926,139.60542,Guerrero
8678.1484,11621.317,Normativo,2531.0,752.02704,334.42685,1086.4539,Guerrero
7555.9175,9004.5605,Normativo,2531.0,615.02216,305.15833,920.18048,Guerrero
3200.886,7344.731,Normativo,1160.0,188.01666,201.58122,389.5979,Guerrero
1092.4625,7801.0625,Normativo,2320.0,43.850945,111.88227,155.73322,Guerrero
5233.0259,8655.4072,Normativo,2531.0,331.43753,131.51353,462.95105,Guerrero
2204.2776,5300.0547,Normativo,1266.0,119.87248,286.12695,405.99945,Guerrero
3654.271,9421.3359,Normativo,2320.0,219.01736,111.5702,330.58755,Guerrero
3317.2339,9121.5488,Normativo,3797.0,195.97208,52.536396,248.50847,Guerrero
2160.5146,8867.0283,Normativo,2320.0,0.0,105.0059,105.0059,Guerrero
6053.7378,7784.4492,Normativo,2531.0,431.63217,197.95032,629.58252,Guerrero
2389.676,8108.3506,Normativo,5062.0,132.5493,52.677162,185.22647,Guerrero
2518.5852,15601.683,Normativo,3480.0,141.36362,127.73283,269.09644,Guerrero
10700.734,13739.41,T+,2320.0,1141.2418,407.99255,1549.2344,Guerrero
2429.801,21887.781,Normativo,990.0,0.0,426.11099,426.11099,Guerrero
10192.476,16180.859,Normativo,1620.0,1030.277,344.1821,1374.4591,Guerrero
4703.7393,8276.4238,Normativo,495.0,0.0,348.79633,348.79633,Guerrero
8409.6475,13225.547,Normativo,1080.0,719.24774,240.96835,960.21606,Guerrero
1519.7849,14230.729,Normativo,2970.0,0.0,101.7365,101.7365,Guerrero
8233.1865,13736.269,Normativo,495.0,697.7049,496.3598,1194.0647,Guerrero
4122.6797,21195.08,Normativo,2160.0,0.0,169.38216,169.38216,Guerrero
4516.4175,12707.578,Normativo,3240.0,277.96756,105.54252,383.51007,Guerrero
4588.7886,6744.8276,Normativo,540.0,0.0,364.12402,364.12402,Guerrero
6567.9277,16996.768,Normativo,990.0,494.40582,330.8924,825.29822,Guerrero
9985.2012,15544.411,Normativo,1080.0,989.74585,344.63031,1334.3762,Guerrero
1200.5933,17068.076,Normativo,1980.0,51.244499,244.44351,295.68802,Guerrero
2620.4629,7403.0654,Normativo,1620.0,148.32961,83.009254,231.33887,Guerrero
4196.5479,11861.003,Normativo,1080.0,0.0,186.19357,186.19357,Guerrero
9278.0684,16949.055,Normativo,1080.0,855.05389,406.12778,1261.1816,Guerrero
1603.1891,10987.039,Normativo,495.0,78.772415,280.04843,358.82086,Guerrero
1972.9161,20037.742,Normativo,1485.0,104.05289,286.70441,390.75729,Guerrero
2514.6499,20089.498,Normativo,990.0,0.0,257.0098,257.0098,Guerrero
2718.2026,9958.9912,Normativo,2160.0,155.01266,197.59007,352.60272,Guerrero
11106.07,25182.861,Normativo,1406.0,1229.7362,602.88855,1832.6248,Guerrero
1258.827,10704.118,Normativo,938.0,55.226295,208.38759,263.61389,Guerrero
6962.7407,24500.875,Normativo,1023.0,542.60559,244.91142,787.51703,Guerrero
1015.1663,7343.7163,Normativo,469.0,38.565727,396.45508,435.02081,Guerrero
1267.0024,13745.781,Normativo,1406.0,0.0,196.67783,196.67783,Guerrero
13054.251,15738.192,Normativo,938.0,1713.1563,306.39075,2019.547,Guerrero
9720.4404,21882.803,Normativo,938.0,0.0,426.01379,426.01379,Guerrero
8894.6455,10721.758,Normativo,511.0,782.021,578.82129,1360.8423,Guerrero
1304.5791,15131.676,Normativo,938.0,58.354645,173.79404,232.14868,Guerrero
2359.3923,16177.333,bisexual,1875.0,0.0,204.46902,204.46902,Guerrero
7442.2041,14885.388,Normativo,2046.0,601.13977,142.25645,743.39624,Guerrero
4344.9141,15595.279,Normativo,1875.0,266.24081,153.17529,419.41611,Guerrero
11061.396,22024.713,Normativo,1406.0,1219.9827,363.47205,1583.4547,Guerrero
8586.3057,16733.996,Normativo,1406.0,740.81464,189.62228,930.43689,Guerrero
11926.355,20686.713,Normativo,1023.0,1408.8237,477.46265,1886.2864,Guerrero
10890.472,13263.614,gay,1023.0,1182.6659,258.2157,1440.8816,Guerrero
8140.3774,12822.925,Normativo,1534.0,686.37451,325.30728,1011.6818,Guerrero
11323.975,26472.674,Normativo,1023.0,1277.3098,724.71832,2002.0281,Guerrero
1691.8945,23788.506,Normativo,1564.0,84.837746,276.24347,361.08121,Guerrero
8496.1689,22249.891,Normativo,1564.0,729.81049,223.43735,953.2478,Guerrero
7602.4829,11966.24,Normativo,1706.0,620.70703,149.32245,770.02948,Guerrero
6880.7397,10711.67,Normativo,1138.0,532.59473,253.18581,785.78052,Guerrero
6676.7334,15913.764,Normativo,1138.0,507.68909,549.3064,1056.9955,Guerrero
1323.2623,14141.938,Normativo,3128.0,59.63213,89.912827,149.54495,Guerrero
6738.7202,9403.5,Normativo,521.0,515.25659,507.6543,1022.9109,Guerrero
9691.8828,36567.125,Normativo,2085.0,933.87573,413.59335,1347.4691,Guerrero
3042.1277,12520.299,Normativo,569.0,177.16141,675.91602,853.07739,Guerrero
13791.607,16969.805,Normativo,521.0,1913.4351,587.6369,2501.072,Guerrero
8144.396,41048.582,Normativo,1706.0,686.86511,1123.7501,1810.6152,Guerrero
918.24054,7275.584,Normativo,1043.0,31.938328,251.13641,283.07474,Guerrero
2921.6821,14411.193,Normativo,2607.0,0.0,147.59196,147.59196,Guerrero
3674.6062,12906.198,Normativo,1564.0,220.40779,102.38834,322.79614,Guerrero
6666.8892,9060.5557,Normativo,1138.0,506.4873,198.19273,704.68005,Guerrero
950.14313,7261.0601,Normativo,1043.0,34.119701,141.35815,175.47786,Guerrero
5423.5337,7592.1548,Normativo,569.0,354.69522,409.86719,764.56238,Guerrero
3923.2405,24621.822,Normativo,2607.0,237.40842,219.59071,456.99915,Guerrero
1851.2548,15122.126,bisexual,1564.0,0.0,186.56287,186.56287,Guerrero
12730.391,23914.289,Normativo,1076.0,0.0,438.97629,438.97629,Guerrero
4808.103,10532.4,Normativo,986.0,297.91183,363.55411,661.46594,Guerrero
821.33673,21010.504,Normativo,2465.0,0.0,90.240265,90.240265,Guerrero
5642.627,10163.772,Normativo,2151.0,0.0,121.93295,121.93295,Guerrero
5207.9653,8150.7251,Normativo,538.0,328.37808,440.02197,768.40002,Guerrero
9068.334,24136.979,Normativo,538.0,0.0,1303.0508,1303.0508,Guerrero
11875.662,17209.066,Normativo,3227.0,1397.7562,121.46042,1519.2167,Guerrero
7667.3594,8869.1553,Normativo,538.0,0.0,478.80664,478.80664,Guerrero
4005.6504,10646.76,bisexual,986.0,243.0433,207.27089,450.31421,Guerrero
1687.0847,16144.759,Normativo,986.0,84.508865,314.30557,398.81445,Guerrero
9287.0537,22501.354,Normativo,2465.0,856.76538,148.26207,1005.0275,Guerrero
1691.6877,16335.402,Normativo,1972.0,84.823601,284.75201,369.57562,Guerrero
2948.0942,32997.711,Normativo,1479.0,170.73177,315.8475,486.57928,Guerrero
3530.0378,16080.257,Normativo,2689.0,210.52278,150.37173,360.89453,Guerrero
4062.2056,8485.8086,Normativo,493.0,246.91031,458.11182,705.02209,Guerrero
1909.5016,18186.357,bisexual,986.0,99.716858,260.82748,360.54434,Guerrero
14660.041,21666.615,Normativo,986.0,2149.3169,421.80478,2571.1216,Guerrero
11121.821,23452.91,Normativo,2151.0,1233.175,265.26459,1498.4397,Guerrero
3991.3616,10909.091,Normativo,1479.0,242.06628,159.68942,401.75571,Guerrero
1072.1765,9689.1865,Normativo,2692.0,42.463863,217.13455,259.59842,Guerrero
10484.626,13733.096,Normativo,673.0,0.0,475.55463,475.55463,Guerrero
5685.8403,11002.421,Normativo,2202.0,386.71832,157.42508,544.14343,Guerrero
1253.8022,12270.602,Normativo,1346.0,54.882721,136.00809,190.89081,Guerrero
4326.2842,19981.607,Normativo,3365.0,264.96695,215.82068,480.78763,Guerrero
12516.733,18178.547,Normativo,2019.0,1567.1571,260.10281,1827.2599,Guerrero
3836.8835,13810.76,Normativo,4038.0,231.50369,90.763832,322.26752,Guerrero
3242.907,6653.4165,Normativo,1468.0,190.88991,229.66046,420.55035,Guerrero
1709.6427,11561.969,Normativo,2019.0,0.0,88.942574,88.942574,Guerrero
9805.8271,15734.373,bisexual,1468.0,955.57941,400.10864,1355.688,Guerrero
3971.2869,7387.7803,Normativo,1468.0,0.0,255.00894,255.00894,Guerrero
4477.1509,13075.878,Normativo,1346.0,275.28265,131.61432,406.89697,Guerrero
4941.1035,12274.375,bisexual,1346.0,0.0,189.51762,189.51762,Guerrero
9272.0127,10985.896,Normativo,2202.0,853.90045,234.14175,1088.0422,Guerrero
6691.1875,15239.274,Normativo,5139.0,509.45367,87.829643,597.28333,Guerrero
2864.0964,9073.3193,Normativo,1346.0,164.98833,96.460762,261.4491,Guerrero
1776.4459,15087.585,Normativo,479.0,90.619034,545.18921,635.80823,Guerrero
2574.6689,14501.562,Normativo,1437.0,145.19839,367.89285,513.09125,Guerrero
11295.603,15243.533,Normativo,1916.0,1271.1156,172.41212,1443.5277,Guerrero
1465.0446,7375.2827,Normativo,958.0,69.326637,143.5817,212.90833,Guerrero
1408.8497,9325.126,Normativo,958.0,65.484253,321.88162,387.36588,Guerrero
8225.7188,14400.38,Normativo,1567.0,0.0,306.5513,306.5513,Guerrero
5167.4253,23316.252,Normativo,4789.0,0.0,101.24509,101.24509,Guerrero
5280.3237,14994.644,Normativo,1437.0,0.0,214.54665,214.54665,Guerrero
1614.7676,12948.886,bisexual,1916.0,79.56411,155.34528,234.90939,Guerrero
1634.3417,18021.127,Normativo,2395.0,80.902512,203.97989,284.88239,Guerrero
8295.6641,21697.186,Normativo,958.0,705.33234,422.39993,1127.7323,Guerrero
1046.4332,10383.618,Normativo,1437.0,40.70364,140.32822,181.03186,Guerrero
7951.897,12562.491,Normativo,1567.0,663.36438,228.50214,891.86652,Guerrero
1584.9124,9391.5889,Normativo,479.0,77.52272,507.01074,584.53345,Guerrero
1456.9692,16027.429,Normativo,1437.0,68.774475,229.32404,298.09851,Guerrero
2187.5161,16758.969,Normativo,1437.0,118.7264,185.41995,304.14636,Guerrero
16108.946,31772.363,Normativo,1437.0,2542.865,675.82819,3218.6931,Guerrero
5100.7227,15188.312,Normativo,479.0,0.0,399.39169,399.39169,Guerrero
8855.21,25589.758,Normativo,2390.0,0.0,289.4335,289.4335,Guerrero
3666.5356,7716.2446,Normativo,1304.0,0.0,325.18845,325.18845,Guerrero
3560.925,15774.289,Normativo,1793.0,212.63472,189.61465,402.24939,Guerrero
1772.2874,5994.4253,Normativo,652.0,90.334686,323.61279,413.94748,Guerrero
3209.657,6599.5098,Normativo,598.0,188.61639,356.27881,544.8952,Guerrero
3820.8535,8938.7666,Normativo,1956.0,230.40761,112.9792,343.38681,Guerrero
1365.785,12419.087,gay,1195.0,62.539665,147.0703,209.60995,Guerrero
1077.2379,7925.5942,Normativo,1195.0,0.0,154.29517,154.29517,Guerrero
2353.4556,12493.293,Normativo,1195.0,130.07269,150.2943,280.367,Guerrero
2254.0994,7088.4482,Normativo,1195.0,123.2791,137.99765,261.27673,Guerrero
5596.6626,23348.057,Normativo,1195.0,375.83127,360.4964,736.32764,Guerrero
1322.2275,9779.7842,Normativo,598.0,59.561375,527.96777,587.52917,Guerrero
12653.142,16032.894,T+,652.0,1604.2079,865.5459,2469.7539,Guerrero
18319.283,25509.758,Normativo,1304.0,3143.2312,880.53717,4023.7683,Guerrero
5006.731,14272.619,Normativo,1793.0,311.49323,235.54004,547.03326,Guerrero
1411.7728,20188.279,Normativo,1195.0,65.684128,240.86623,306.55035,Guerrero
3478.5193,17109.443,Normativo,3585.0,207.00014,251.95419,458.95435,Guerrero
2030.5286,13263.211,Normativo,2390.0,0.0,94.63903,94.63903,Guerrero
6348.2231,36266.742,Normativo,2054.0,0.0,346.5932,346.5932,Guerrero
10450.444,19249.18,Normativo,1027.0,1086.5977,229.66197,1316.2596,Guerrero
4594.2075,21088.682,Normativo,1680.0,0.0,238.96773,238.96773,Guerrero
13861.863,20028.402,Normativo,2241.0,1932.5178,336.31293,2268.8308,Guerrero
10583.827,25289.334,Normativo,1120.0,1115.7183,341.76993,1457.4882,Guerrero
10251.661,13118.119,Normativo,560.0,1043.1985,708.19043,1751.3889,Guerrero
8240.3447,15835.142,Normativo,1680.0,698.57886,197.60112,896.17999,Guerrero
3387.7944,15599.581,Normativo,513.0,200.79674,489.05536,689.85211,Guerrero
2482.5037,21737.094,Normativo,1540.0,138.89648,311.01904,449.91553,Guerrero
3069.2161,19319.801,Normativo,1680.0,179.0136,276.43213,455.44574,Guerrero
3551.1194,10145.218,Normativo,1540.0,211.96425,86.068741,298.03299,Guerrero
8389.3516,21376.768,Normativo,2241.0,716.76996,163.90784,880.6778,Guerrero
2876.1565,5479.3735,Normativo,513.0,165.81293,295.80762,461.62054,Guerrero
961.84552,8002.9551,Normativo,1027.0,34.919865,155.80136,190.72122,Guerrero
2190.1882,9916.6475,Normativo,1120.0,118.9091,342.29953,461.20862,Guerrero
3619.8345,11942.51,Normativo,2801.0,216.66272,158.33095,374.99365,Guerrero
4980.04,12650.487,Normativo,747.0,0.0,682.94434,682.94434,Guerrero
7186.5068,18621.344,Normativo,5972.0,569.92358,179.5152,749.43878,Guerrero
5513.1084,15652.008,Normativo,1369.0,365.63074,224.47981,590.11053,Guerrero
10272.967,14569.473,bisexual,1493.0,1047.8501,398.85495,1446.7051,Guerrero
5550.9551,13238.023,Normativo,3733.0,0.0,114.83475,114.83475,Guerrero
3104.6042,10339.482,Normativo,3421.0,181.43329,137.41595,318.84924,Guerrero
1264.2134,10311.9,bisexual,2737.0,55.594593,116.63284,172.22743,Guerrero
5883.1313,9441.6445,Normativo,1493.0,0.0,185.55257,185.55257,Guerrero
11202.934,18206.514,Normativo,1493.0,1250.8838,498.42325,1749.307,Guerrero
2084.2258,9137.6855,Normativo,2053.0,111.66381,96.672447,208.33626,Guerrero
638.81842,6374.9551,Normativo,1369.0,12.832541,220.04875,232.88129,Guerrero
1074.9462,11269.05,Normativo,2053.0,42.653244,146.69478,189.34802,Guerrero
3471.6731,9124.6885,Normativo,1493.0,0.0,177.63928,177.63928,Guerrero
2063.4834,14658.913,Normativo,2053.0,110.24552,175.99893,286.24445,Guerrero
349.38153,13646.299,Normativo,2240.0,6.8394432,108.26118,115.10062,Guerrero
12397.595,15131.383,Normativo,747.0,1534.7969,816.87793,2351.6748,Guerrero
3360.8672,11210.521,Normativo,3307.0,198.95555,134.49045,333.44598,Guerrero
5668.9531,12530.078,Normativo,1653.0,384.65668,228.52849,613.18518,Guerrero
3314.8667,8143.9712,Normativo,1804.0,195.81021,281.11108,476.9213,Guerrero
7052.875,9898.2275,Normativo,1804.0,553.60944,112.37149,665.98096,Guerrero
2925.0447,8899.6865,Normativo,1653.0,169.15572,109.88511,279.04083,Guerrero
1062.9668,9006.4834,Normativo,2480.0,41.834141,228.48717,270.32132,Guerrero
2002.4833,14922.863,Normativo,2480.0,0.0,127.7037,127.7037,Guerrero
7358.4629,19518.652,Normativo,4960.0,590.91638,115.8483,706.76471,Guerrero
2151.1526,14596.569,T+,1653.0,0.0,172.85664,172.85664,Guerrero
982.00909,5302.8979,Normativo,827.0,0.0,286.28027,286.28027,Guerrero
2175.5007,10757.448,Normativo,1653.0,117.90483,149.69922,267.60406,Guerrero
1492.2722,12475.04,Normativo,2480.0,0.0,125.35927,125.35927,Guerrero
3585.304,9922.5938,Normativo,2480.0,0.0,141.97475,141.97475,Guerrero
2696.8318,10241.714,Normativo,1653.0,153.55142,111.85028,265.4017,Guerrero
5268.7817,12823.096,Normativo,4510.0,0.0,104.11631,104.11631,Guerrero
5721.6885,9831.0107,Lesbiana,1804.0,391.09473,159.55951,550.65424,Guerrero
3483.4937,12316.369,Normativo,2480.0,207.34027,160.32822,367.66849,Guerrero
1814.5347,12148.582,Normativo,2480.0,93.223389,113.46584,206.68922,Guerrero
796.7038,11084.155,Normativo,2480.0,0.0,77.953819,77.953819,Guerrero
1219.9254,7374.8286,Normativo,1379.0,52.566353,143.57289,196.13925,Guerrero
1127.4612,11421.773,Normativo,2068.0,46.244015,129.52304,175.76706,Guerrero
2429.655,16452.412,Normativo,1379.0,135.28291,186.77913,322.06204,Guerrero
11444.687,19348.494,Normativo,3008.0,1303.6641,354.56247,1658.2266,Guerrero
1164.5421,13640.771,Normativo,3447.0,48.779465,87.475388,136.25485,Guerrero
3576.8689,7614.3667,Normativo,1504.0,213.7249,262.83017,476.55505,Guerrero
